pipeline,tile_name,split,row_start,col_start,same_split_partial_tells,same_split_labelable_tells,other_split_tells,excluded_boundary_tells,partial_contamination,cross_split_contamination,excluded_boundary_contamination,any_unlabelled_tell,max_same_split_visible_fraction,max_any_visible_fraction,same_split_partial_ids,other_split_ids,excluded_boundary_ids
320,val_0118_r5520_c6941,val,5520,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0119_r5520_c7034,val,5520,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0120_r5760_c6221,val,5760,6221,1,0,0,1,True,False,True,True,0.3136239856275817,0.3136239856275817,1101,,1124
320,val_0121_r5760_c6461,val,5760,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0122_r5760_c6701,val,5760,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0123_r5760_c6941,val,5760,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0124_r5760_c7034,val,5760,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0126_r6000_c6461,val,6000,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0127_r6000_c6701,val,6000,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0131_r6240_c6461,val,6240,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0132_r6240_c6701,val,6240,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0136_r6480_c6461,val,6480,6461,1,0,0,0,True,False,False,True,0.23203920052936491,0.23203920052936491,795,,
320,val_0137_r6480_c6701,val,6480,6701,1,0,0,0,True,False,False,True,0.24032586454586685,0.24032586454586685,795,,
320,val_0138_r6480_c6941,val,6480,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0139_r6480_c7034,val,6480,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0143_r6720_c6941,val,6720,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0144_r6720_c7034,val,6720,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0148_r6960_c6941,val,6960,6941,0,0,0,0,False,False,False,False,,,,,
320,val_0149_r6960_c7034,val,6960,7034,0,0,0,0,False,False,False,False,,,,,
320,val_0170_r8160_c6221,val,8160,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0171_r8160_c6461,val,8160,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0175_r8400_c6221,val,8400,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0176_r8400_c6461,val,8400,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0177_r8400_c6701,val,8400,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0180_r8640_c6221,val,8640,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0181_r8640_c6461,val,8640,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0185_r8880_c6221,val,8880,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0186_r8880_c6461,val,8880,6461,0,0,0,0,False,False,False,False,,,,,
320,val_0187_r8880_c6701,val,8880,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0198_r9360_c6941,val,9360,6941,1,0,0,0,True,False,False,True,0.07241546272903829,0.07241546272903829,87,,
320,val_0202_r9600_c6701,val,9600,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0210_r10080_c6221,val,10080,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0212_r10080_c6701,val,10080,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0217_r10320_c6701,val,10320,6701,0,0,0,0,False,False,False,False,,,,,
320,val_0220_r10560_c6221,val,10560,6221,0,0,0,0,False,False,False,False,,,,,
320,val_0225_r10660_c6221,val,10660,6221,0,0,0,0,False,False,False,False,,,,,
320,test_0000_r0_c7353,test,0,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0002_r0_c7833,test,0,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0004_r0_c8313,test,0,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0005_r0_c8553,test,0,8553,1,0,0,0,True,False,False,True,0.00245282552223001,0.00245282552223001,866,,
320,test_0006_r0_c8793,test,0,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0007_r0_c9033,test,0,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0008_r0_c9273,test,0,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0009_r0_c9513,test,0,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0010_r0_c9753,test,0,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0011_r0_c9993,test,0,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0012_r0_c10233,test,0,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0013_r0_c10473,test,0,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0014_r0_c10662,test,0,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0015_r240_c7353,test,240,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0016_r240_c7593,test,240,7593,1,0,0,0,True,False,False,True,0.49935799749186704,0.49935799749186704,1094,,
320,test_0017_r240_c7833,test,240,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0019_r240_c8313,test,240,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0023_r240_c9273,test,240,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0026_r240_c9993,test,240,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0027_r240_c10233,test,240,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0028_r240_c10473,test,240,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0029_r240_c10662,test,240,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0030_r480_c7353,test,480,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0031_r480_c7593,test,480,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0032_r480_c7833,test,480,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0034_r480_c8313,test,480,8313,1,0,0,0,True,False,False,True,0.027253201160136138,0.027253201160136138,1442,,
320,test_0035_r480_c8553,test,480,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0038_r480_c9273,test,480,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0039_r480_c9513,test,480,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0040_r480_c9753,test,480,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0041_r480_c9993,test,480,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0042_r480_c10233,test,480,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0043_r480_c10473,test,480,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0044_r480_c10662,test,480,10662,1,0,0,0,True,False,False,True,0.24556797284655574,0.24556797284655574,9,,
320,test_0045_r720_c7353,test,720,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0046_r720_c7593,test,720,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0047_r720_c7833,test,720,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0050_r720_c8553,test,720,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0051_r720_c8793,test,720,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0052_r720_c9033,test,720,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0053_r720_c9273,test,720,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0054_r720_c9513,test,720,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0055_r720_c9753,test,720,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0056_r720_c9993,test,720,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0057_r720_c10233,test,720,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0058_r720_c10473,test,720,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0060_r960_c7353,test,960,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0061_r960_c7593,test,960,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0062_r960_c7833,test,960,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0063_r960_c8073,test,960,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0064_r960_c8313,test,960,8313,1,0,0,0,True,False,False,True,0.3507313792654906,0.3507313792654906,1185,,
320,test_0065_r960_c8553,test,960,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0066_r960_c8793,test,960,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0069_r960_c9513,test,960,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0070_r960_c9753,test,960,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0071_r960_c9993,test,960,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0072_r960_c10233,test,960,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0073_r960_c10473,test,960,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0074_r960_c10662,test,960,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0075_r1200_c7353,test,1200,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0076_r1200_c7593,test,1200,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0077_r1200_c7833,test,1200,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0078_r1200_c8073,test,1200,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0079_r1200_c8313,test,1200,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0080_r1200_c8553,test,1200,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0081_r1200_c8793,test,1200,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0082_r1200_c9033,test,1200,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0083_r1200_c9273,test,1200,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0084_r1200_c9513,test,1200,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0085_r1200_c9753,test,1200,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0086_r1200_c9993,test,1200,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0087_r1200_c10233,test,1200,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0088_r1200_c10473,test,1200,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0089_r1200_c10662,test,1200,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0090_r1440_c7353,test,1440,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0091_r1440_c7593,test,1440,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0092_r1440_c7833,test,1440,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0093_r1440_c8073,test,1440,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0094_r1440_c8313,test,1440,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0097_r1440_c9033,test,1440,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0098_r1440_c9273,test,1440,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0099_r1440_c9513,test,1440,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0100_r1440_c9753,test,1440,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0101_r1440_c9993,test,1440,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0102_r1440_c10233,test,1440,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0103_r1440_c10473,test,1440,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0104_r1440_c10662,test,1440,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0105_r1680_c7353,test,1680,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0106_r1680_c7593,test,1680,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0107_r1680_c7833,test,1680,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0108_r1680_c8073,test,1680,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0109_r1680_c8313,test,1680,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0110_r1680_c8553,test,1680,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0111_r1680_c8793,test,1680,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0112_r1680_c9033,test,1680,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0113_r1680_c9273,test,1680,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0114_r1680_c9513,test,1680,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0115_r1680_c9753,test,1680,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0116_r1680_c9993,test,1680,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0117_r1680_c10233,test,1680,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0118_r1680_c10473,test,1680,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0119_r1680_c10662,test,1680,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0120_r1920_c7353,test,1920,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0121_r1920_c7593,test,1920,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0122_r1920_c7833,test,1920,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0123_r1920_c8073,test,1920,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0124_r1920_c8313,test,1920,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0125_r1920_c8553,test,1920,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0126_r1920_c8793,test,1920,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0127_r1920_c9033,test,1920,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0128_r1920_c9273,test,1920,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0129_r1920_c9513,test,1920,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0130_r1920_c9753,test,1920,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0131_r1920_c9993,test,1920,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0132_r1920_c10233,test,1920,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0133_r1920_c10473,test,1920,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0134_r1920_c10662,test,1920,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0137_r2160_c7833,test,2160,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0138_r2160_c8073,test,2160,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0139_r2160_c8313,test,2160,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0140_r2160_c8553,test,2160,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0141_r2160_c8793,test,2160,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0142_r2160_c9033,test,2160,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0143_r2160_c9273,test,2160,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0144_r2160_c9513,test,2160,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0145_r2160_c9753,test,2160,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0146_r2160_c9993,test,2160,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0147_r2160_c10233,test,2160,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0148_r2160_c10473,test,2160,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0149_r2160_c10662,test,2160,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0152_r2400_c7833,test,2400,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0153_r2400_c8073,test,2400,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0154_r2400_c8313,test,2400,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0155_r2400_c8553,test,2400,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0156_r2400_c8793,test,2400,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0157_r2400_c9033,test,2400,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0158_r2400_c9273,test,2400,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0159_r2400_c9513,test,2400,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0160_r2400_c9753,test,2400,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0161_r2400_c9993,test,2400,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0164_r2400_c10662,test,2400,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0165_r2640_c7353,test,2640,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0166_r2640_c7593,test,2640,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0167_r2640_c7833,test,2640,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0168_r2640_c8073,test,2640,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0169_r2640_c8313,test,2640,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0170_r2640_c8553,test,2640,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0171_r2640_c8793,test,2640,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0172_r2640_c9033,test,2640,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0173_r2640_c9273,test,2640,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0174_r2640_c9513,test,2640,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0175_r2640_c9753,test,2640,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0176_r2640_c9993,test,2640,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0177_r2640_c10233,test,2640,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0178_r2640_c10473,test,2640,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0179_r2640_c10662,test,2640,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0180_r2880_c7353,test,2880,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0181_r2880_c7593,test,2880,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0183_r2880_c8073,test,2880,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0184_r2880_c8313,test,2880,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0185_r2880_c8553,test,2880,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0186_r2880_c8793,test,2880,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0187_r2880_c9033,test,2880,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0188_r2880_c9273,test,2880,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0189_r2880_c9513,test,2880,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0190_r2880_c9753,test,2880,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0191_r2880_c9993,test,2880,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0192_r2880_c10233,test,2880,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0193_r2880_c10473,test,2880,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0194_r2880_c10662,test,2880,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0195_r3120_c7353,test,3120,7353,0,0,0,0,False,False,False,False,,,,,
320,test_0196_r3120_c7593,test,3120,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0198_r3120_c8073,test,3120,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0199_r3120_c8313,test,3120,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0200_r3120_c8553,test,3120,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0201_r3120_c8793,test,3120,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0202_r3120_c9033,test,3120,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0205_r3120_c9753,test,3120,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0206_r3120_c9993,test,3120,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0207_r3120_c10233,test,3120,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0208_r3120_c10473,test,3120,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0209_r3120_c10662,test,3120,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0210_r3360_c7353,test,3360,7353,0,0,0,1,False,False,True,True,,0.6447852494367061,,,1452
320,test_0211_r3360_c7593,test,3360,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0212_r3360_c7833,test,3360,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0213_r3360_c8073,test,3360,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0214_r3360_c8313,test,3360,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0215_r3360_c8553,test,3360,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0216_r3360_c8793,test,3360,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0217_r3360_c9033,test,3360,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0218_r3360_c9273,test,3360,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0220_r3360_c9753,test,3360,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0221_r3360_c9993,test,3360,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0222_r3360_c10233,test,3360,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0223_r3360_c10473,test,3360,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0224_r3360_c10662,test,3360,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0229_r3600_c8313,test,3600,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0230_r3600_c8553,test,3600,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0231_r3600_c8793,test,3600,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0232_r3600_c9033,test,3600,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0233_r3600_c9273,test,3600,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0234_r3600_c9513,test,3600,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0235_r3600_c9753,test,3600,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0236_r3600_c9993,test,3600,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0237_r3600_c10233,test,3600,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0238_r3600_c10473,test,3600,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0239_r3600_c10662,test,3600,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0242_r3840_c7833,test,3840,7833,1,0,0,0,True,False,False,True,0.31227009182483023,0.31227009182483023,1038,,
320,test_0243_r3840_c8073,test,3840,8073,1,0,0,0,True,False,False,True,0.1876996019181649,0.1876996019181649,1038,,
320,test_0244_r3840_c8313,test,3840,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0245_r3840_c8553,test,3840,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0246_r3840_c8793,test,3840,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0247_r3840_c9033,test,3840,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0248_r3840_c9273,test,3840,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0249_r3840_c9513,test,3840,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0252_r3840_c10233,test,3840,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0253_r3840_c10473,test,3840,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0254_r3840_c10662,test,3840,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0257_r4080_c7833,test,4080,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0258_r4080_c8073,test,4080,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0259_r4080_c8313,test,4080,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0260_r4080_c8553,test,4080,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0261_r4080_c8793,test,4080,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0262_r4080_c9033,test,4080,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0263_r4080_c9273,test,4080,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0264_r4080_c9513,test,4080,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0265_r4080_c9753,test,4080,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0266_r4080_c9993,test,4080,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0267_r4080_c10233,test,4080,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0268_r4080_c10473,test,4080,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0269_r4080_c10662,test,4080,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0272_r4320_c7833,test,4320,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0273_r4320_c8073,test,4320,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0274_r4320_c8313,test,4320,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0275_r4320_c8553,test,4320,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0276_r4320_c8793,test,4320,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0277_r4320_c9033,test,4320,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0278_r4320_c9273,test,4320,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0279_r4320_c9513,test,4320,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0280_r4320_c9753,test,4320,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0281_r4320_c9993,test,4320,9993,0,0,0,0,False,False,False,False,,,,,
320,test_0282_r4320_c10233,test,4320,10233,0,0,0,0,False,False,False,False,,,,,
320,test_0283_r4320_c10473,test,4320,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0284_r4320_c10662,test,4320,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0287_r4560_c7833,test,4560,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0288_r4560_c8073,test,4560,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0289_r4560_c8313,test,4560,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0290_r4560_c8553,test,4560,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0291_r4560_c8793,test,4560,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0292_r4560_c9033,test,4560,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0293_r4560_c9273,test,4560,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0294_r4560_c9513,test,4560,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0295_r4560_c9753,test,4560,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0296_r4560_c9993,test,4560,9993,1,0,0,0,True,False,False,True,0.42743211285217064,0.42743211285217064,779,,
320,test_0298_r4560_c10473,test,4560,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0299_r4560_c10662,test,4560,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0300_r4800_c7353,test,4800,7353,0,0,0,1,False,False,True,True,,0.15753690834047182,,,18
320,test_0301_r4800_c7593,test,4800,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0302_r4800_c7833,test,4800,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0303_r4800_c8073,test,4800,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0304_r4800_c8313,test,4800,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0305_r4800_c8553,test,4800,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0306_r4800_c8793,test,4800,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0307_r4800_c9033,test,4800,9033,0,0,0,0,False,False,False,False,,,,,
320,test_0308_r4800_c9273,test,4800,9273,0,0,0,0,False,False,False,False,,,,,
320,test_0309_r4800_c9513,test,4800,9513,0,0,0,0,False,False,False,False,,,,,
320,test_0310_r4800_c9753,test,4800,9753,0,0,0,0,False,False,False,False,,,,,
320,test_0313_r4800_c10473,test,4800,10473,0,0,0,0,False,False,False,False,,,,,
320,test_0314_r4800_c10662,test,4800,10662,0,0,0,0,False,False,False,False,,,,,
320,test_0316_r5040_c7593,test,5040,7593,0,0,0,0,False,False,False,False,,,,,
320,test_0317_r5040_c7833,test,5040,7833,0,0,0,0,False,False,False,False,,,,,
320,test_0318_r5040_c8073,test,5040,8073,0,0,0,0,False,False,False,False,,,,,
320,test_0319_r5040_c8313,test,5040,8313,0,0,0,0,False,False,False,False,,,,,
320,test_0320_r5040_c8553,test,5040,8553,0,0,0,0,False,False,False,False,,,,,
320,test_0321_r5040_c8793,test,5040,8793,0,0,0,0,False,False,False,False,,,,,
320,test_0322_r5040_c9033,test,5040,9033,0,0,0,0,False,False,False,False,,,,,
