tile_name,split,row_start,col_start,tell_count,polygon_ids,excluded_tell_count,left,bottom,right,top
train_1609_r9600_c1728,train,9600,1728,2,"797,931",0,517240.0,3501450.0,519800.0,3504010.0
train_1610_r9600_c1920,train,9600,1920,1,931,0,519160.0,3501450.0,521720.0,3504010.0
train_1611_r9600_c2112,train,9600,2112,1,776,0,521080.0,3501450.0,523640.0,3504010.0
train_1612_r9600_c2304,train,9600,2304,0,,0,523000.0,3501450.0,525560.0,3504010.0
train_1613_r9600_c2496,train,9600,2496,1,406,0,524920.0,3501450.0,527480.0,3504010.0
train_1614_r9600_c2688,train,9600,2688,2,"409,930",0,526840.0,3501450.0,529400.0,3504010.0
train_1615_r9600_c2880,train,9600,2880,0,,0,528760.0,3501450.0,531320.0,3504010.0
train_1616_r9600_c3072,train,9600,3072,0,,0,530680.0,3501450.0,533240.0,3504010.0
train_1617_r9600_c3264,train,9600,3264,0,,0,532600.0,3501450.0,535160.0,3504010.0
train_1618_r9600_c3456,train,9600,3456,4,"414,991,992,1050",0,534520.0,3501450.0,537080.0,3504010.0
train_1619_r9600_c3648,train,9600,3648,3,"1049,1050,1051",0,536440.0,3501450.0,539000.0,3504010.0
train_1620_r9600_c3840,train,9600,3840,4,"1046,1047,1048,1049",0,538360.0,3501450.0,540920.0,3504010.0
train_1621_r9600_c4032,train,9600,4032,1,1046,0,540280.0,3501450.0,542840.0,3504010.0
train_1622_r9600_c4224,train,9600,4224,1,376,0,542200.0,3501450.0,544760.0,3504010.0
train_1623_r9600_c4416,train,9600,4416,0,,0,544120.0,3501450.0,546680.0,3504010.0
train_1624_r9600_c4608,train,9600,4608,0,,0,546040.0,3501450.0,548600.0,3504010.0
train_1625_r9600_c4800,train,9600,4800,2,"1113,1114",0,547960.0,3501450.0,550520.0,3504010.0
train_1626_r9600_c4992,train,9600,4992,2,"1112,1113",0,549880.0,3501450.0,552440.0,3504010.0
train_1627_r9600_c5184,train,9600,5184,0,,0,551800.0,3501450.0,554360.0,3504010.0
train_1628_r9600_c5376,train,9600,5376,0,,0,553720.0,3501450.0,556280.0,3504010.0
train_1629_r9600_c5568,train,9600,5568,0,,0,555640.0,3501450.0,558200.0,3504010.0
train_1630_r9600_c5760,train,9600,5760,0,,0,557560.0,3501450.0,560120.0,3504010.0
train_1631_r9600_c5805,train,9600,5805,0,,0,558010.0,3501450.0,560570.0,3504010.0
train_1632_r9792_c0,train,9792,0,0,,0,499960.0,3499530.0,502520.0,3502090.0
train_1633_r9792_c192,train,9792,192,0,,0,501880.0,3499530.0,504440.0,3502090.0
train_1634_r9792_c384,train,9792,384,0,,0,503800.0,3499530.0,506360.0,3502090.0
train_1635_r9792_c576,train,9792,576,0,,0,505720.0,3499530.0,508280.0,3502090.0
train_1636_r9792_c768,train,9792,768,0,,0,507640.0,3499530.0,510200.0,3502090.0
train_1637_r9792_c960,train,9792,960,0,,0,509560.0,3499530.0,512120.0,3502090.0
train_1638_r9792_c1152,train,9792,1152,0,,0,511480.0,3499530.0,514040.0,3502090.0
train_1639_r9792_c1344,train,9792,1344,0,,0,513400.0,3499530.0,515960.0,3502090.0
train_1640_r9792_c1536,train,9792,1536,0,,0,515320.0,3499530.0,517880.0,3502090.0
train_1641_r9792_c1728,train,9792,1728,2,"798,799",0,517240.0,3499530.0,519800.0,3502090.0
train_1642_r9792_c1920,train,9792,1920,0,,0,519160.0,3499530.0,521720.0,3502090.0
train_1643_r9792_c2112,train,9792,2112,1,776,0,521080.0,3499530.0,523640.0,3502090.0
train_1644_r9792_c2304,train,9792,2304,0,,0,523000.0,3499530.0,525560.0,3502090.0
train_1645_r9792_c2496,train,9792,2496,1,929,0,524920.0,3499530.0,527480.0,3502090.0
train_1646_r9792_c2688,train,9792,2688,1,930,0,526840.0,3499530.0,529400.0,3502090.0
train_1647_r9792_c2880,train,9792,2880,1,990,0,528760.0,3499530.0,531320.0,3502090.0
train_1648_r9792_c3072,train,9792,3072,0,,0,530680.0,3499530.0,533240.0,3502090.0
train_1649_r9792_c3264,train,9792,3264,0,,0,532600.0,3499530.0,535160.0,3502090.0
train_1650_r9792_c3456,train,9792,3456,0,,0,534520.0,3499530.0,537080.0,3502090.0
train_1651_r9792_c3648,train,9792,3648,0,,0,536440.0,3499530.0,539000.0,3502090.0
train_1652_r9792_c3840,train,9792,3840,0,,0,538360.0,3499530.0,540920.0,3502090.0
train_1653_r9792_c4032,train,9792,4032,1,421,0,540280.0,3499530.0,542840.0,3502090.0
train_1654_r9792_c4224,train,9792,4224,0,,0,542200.0,3499530.0,544760.0,3502090.0
train_1655_r9792_c4416,train,9792,4416,0,,0,544120.0,3499530.0,546680.0,3502090.0
train_1656_r9792_c4608,train,9792,4608,1,1045,0,546040.0,3499530.0,548600.0,3502090.0
train_1657_r9792_c4800,train,9792,4800,0,,0,547960.0,3499530.0,550520.0,3502090.0
train_1658_r9792_c4992,train,9792,4992,4,"298,299,300,1112",0,549880.0,3499530.0,552440.0,3502090.0
train_1659_r9792_c5184,train,9792,5184,1,300,0,551800.0,3499530.0,554360.0,3502090.0
train_1660_r9792_c5376,train,9792,5376,0,,0,553720.0,3499530.0,556280.0,3502090.0
train_1661_r9792_c5568,train,9792,5568,0,,0,555640.0,3499530.0,558200.0,3502090.0
train_1662_r9792_c5760,train,9792,5760,1,303,0,557560.0,3499530.0,560120.0,3502090.0
train_1663_r9792_c5805,train,9792,5805,1,303,0,558010.0,3499530.0,560570.0,3502090.0
train_1664_r9984_c0,train,9984,0,0,,0,499960.0,3497610.0,502520.0,3500170.0
train_1665_r9984_c192,train,9984,192,0,,0,501880.0,3497610.0,504440.0,3500170.0
train_1666_r9984_c384,train,9984,384,0,,0,503800.0,3497610.0,506360.0,3500170.0
train_1667_r9984_c576,train,9984,576,1,866,0,505720.0,3497610.0,508280.0,3500170.0
train_1668_r9984_c768,train,9984,768,0,,0,507640.0,3497610.0,510200.0,3500170.0
train_1669_r9984_c960,train,9984,960,0,,0,509560.0,3497610.0,512120.0,3500170.0
train_1670_r9984_c1152,train,9984,1152,0,,0,511480.0,3497610.0,514040.0,3500170.0
train_1671_r9984_c1344,train,9984,1344,0,,0,513400.0,3497610.0,515960.0,3500170.0
train_1672_r9984_c1536,train,9984,1536,0,,0,515320.0,3497610.0,517880.0,3500170.0
train_1673_r9984_c1728,train,9984,1728,0,,0,517240.0,3497610.0,519800.0,3500170.0
train_1674_r9984_c1920,train,9984,1920,0,,0,519160.0,3497610.0,521720.0,3500170.0
train_1675_r9984_c2112,train,9984,2112,2,"775,927",0,521080.0,3497610.0,523640.0,3500170.0
train_1676_r9984_c2304,train,9984,2304,2,"775,929",0,523000.0,3497610.0,525560.0,3500170.0
train_1677_r9984_c2496,train,9984,2496,2,"928,929",0,524920.0,3497610.0,527480.0,3500170.0
train_1678_r9984_c2688,train,9984,2688,2,"404,989",0,526840.0,3497610.0,529400.0,3500170.0
train_1679_r9984_c2880,train,9984,2880,2,"404,990",0,528760.0,3497610.0,531320.0,3500170.0
train_1680_r9984_c3072,train,9984,3072,0,,0,530680.0,3497610.0,533240.0,3500170.0
train_1681_r9984_c3264,train,9984,3264,0,,0,532600.0,3497610.0,535160.0,3500170.0
train_1682_r9984_c3456,train,9984,3456,0,,0,534520.0,3497610.0,537080.0,3500170.0
train_1683_r9984_c3648,train,9984,3648,0,,0,536440.0,3497610.0,539000.0,3500170.0
train_1684_r9984_c3840,train,9984,3840,0,,0,538360.0,3497610.0,540920.0,3500170.0
train_1685_r9984_c4032,train,9984,4032,0,,0,540280.0,3497610.0,542840.0,3500170.0
train_1686_r9984_c4224,train,9984,4224,0,,0,542200.0,3497610.0,544760.0,3500170.0
train_1687_r9984_c4416,train,9984,4416,0,,0,544120.0,3497610.0,546680.0,3500170.0
train_1688_r9984_c4608,train,9984,4608,1,399,0,546040.0,3497610.0,548600.0,3500170.0
train_1689_r9984_c4800,train,9984,4800,0,,0,547960.0,3497610.0,550520.0,3500170.0
train_1690_r9984_c4992,train,9984,4992,1,300,0,549880.0,3497610.0,552440.0,3500170.0
train_1691_r9984_c5184,train,9984,5184,1,300,0,551800.0,3497610.0,554360.0,3500170.0
train_1692_r9984_c5376,train,9984,5376,0,,0,553720.0,3497610.0,556280.0,3500170.0
train_1693_r9984_c5568,train,9984,5568,0,,0,555640.0,3497610.0,558200.0,3500170.0
train_1694_r9984_c5760,train,9984,5760,1,303,0,557560.0,3497610.0,560120.0,3500170.0
train_1695_r9984_c5805,train,9984,5805,1,303,0,558010.0,3497610.0,560570.0,3500170.0
train_1696_r10176_c0,train,10176,0,0,,0,499960.0,3495690.0,502520.0,3498250.0
train_1697_r10176_c192,train,10176,192,0,,0,501880.0,3495690.0,504440.0,3498250.0
train_1698_r10176_c384,train,10176,384,0,,0,503800.0,3495690.0,506360.0,3498250.0
train_1699_r10176_c576,train,10176,576,0,,0,505720.0,3495690.0,508280.0,3498250.0
train_1700_r10176_c768,train,10176,768,0,,0,507640.0,3495690.0,510200.0,3498250.0
train_1701_r10176_c960,train,10176,960,0,,0,509560.0,3495690.0,512120.0,3498250.0
train_1702_r10176_c1152,train,10176,1152,0,,0,511480.0,3495690.0,514040.0,3498250.0
train_1703_r10176_c1344,train,10176,1344,0,,0,513400.0,3495690.0,515960.0,3498250.0
train_1704_r10176_c1536,train,10176,1536,0,,0,515320.0,3495690.0,517880.0,3498250.0
train_1705_r10176_c1728,train,10176,1728,0,,0,517240.0,3495690.0,519800.0,3498250.0
train_1706_r10176_c1920,train,10176,1920,0,,0,519160.0,3495690.0,521720.0,3498250.0
train_1707_r10176_c2112,train,10176,2112,2,"926,927",0,521080.0,3495690.0,523640.0,3498250.0
train_1708_r10176_c2304,train,10176,2304,1,926,0,523000.0,3495690.0,525560.0,3498250.0
train_1709_r10176_c2496,train,10176,2496,0,,0,524920.0,3495690.0,527480.0,3498250.0
train_1710_r10176_c2688,train,10176,2688,1,987,0,526840.0,3495690.0,529400.0,3498250.0
train_1711_r10176_c2880,train,10176,2880,2,"987,988",0,528760.0,3495690.0,531320.0,3498250.0
train_1712_r10176_c3072,train,10176,3072,0,,0,530680.0,3495690.0,533240.0,3498250.0
train_1713_r10176_c3264,train,10176,3264,1,986,0,532600.0,3495690.0,535160.0,3498250.0
train_1714_r10176_c3456,train,10176,3456,1,986,0,534520.0,3495690.0,537080.0,3498250.0
train_1715_r10176_c3648,train,10176,3648,0,,0,536440.0,3495690.0,539000.0,3498250.0
train_1716_r10176_c3840,train,10176,3840,1,1043,0,538360.0,3495690.0,540920.0,3498250.0
train_1717_r10176_c4032,train,10176,4032,0,,0,540280.0,3495690.0,542840.0,3498250.0
train_1718_r10176_c4224,train,10176,4224,0,,0,542200.0,3495690.0,544760.0,3498250.0
train_1719_r10176_c4416,train,10176,4416,0,,0,544120.0,3495690.0,546680.0,3498250.0
train_1720_r10176_c4608,train,10176,4608,2,"317,1044",0,546040.0,3495690.0,548600.0,3498250.0
train_1721_r10176_c4800,train,10176,4800,3,"317,1044,1111",0,547960.0,3495690.0,550520.0,3498250.0
train_1722_r10176_c4992,train,10176,4992,0,,0,549880.0,3495690.0,552440.0,3498250.0
train_1723_r10176_c5184,train,10176,5184,0,,0,551800.0,3495690.0,554360.0,3498250.0
train_1724_r10176_c5376,train,10176,5376,0,,0,553720.0,3495690.0,556280.0,3498250.0
train_1725_r10176_c5568,train,10176,5568,0,,0,555640.0,3495690.0,558200.0,3498250.0
train_1726_r10176_c5760,train,10176,5760,0,,0,557560.0,3495690.0,560120.0,3498250.0
train_1727_r10176_c5805,train,10176,5805,0,,0,558010.0,3495690.0,560570.0,3498250.0
train_1728_r10368_c0,train,10368,0,0,,0,499960.0,3493770.0,502520.0,3496330.0
train_1729_r10368_c192,train,10368,192,0,,0,501880.0,3493770.0,504440.0,3496330.0
train_1730_r10368_c384,train,10368,384,0,,0,503800.0,3493770.0,506360.0,3496330.0
train_1731_r10368_c576,train,10368,576,0,,0,505720.0,3493770.0,508280.0,3496330.0
train_1732_r10368_c768,train,10368,768,0,,0,507640.0,3493770.0,510200.0,3496330.0
train_1733_r10368_c960,train,10368,960,0,,0,509560.0,3493770.0,512120.0,3496330.0
train_1734_r10368_c1152,train,10368,1152,0,,0,511480.0,3493770.0,514040.0,3496330.0
train_1735_r10368_c1344,train,10368,1344,0,,0,513400.0,3493770.0,515960.0,3496330.0
train_1736_r10368_c1536,train,10368,1536,0,,0,515320.0,3493770.0,517880.0,3496330.0
train_1737_r10368_c1728,train,10368,1728,0,,0,517240.0,3493770.0,519800.0,3496330.0
train_1738_r10368_c1920,train,10368,1920,0,,0,519160.0,3493770.0,521720.0,3496330.0
train_1739_r10368_c2112,train,10368,2112,0,,0,521080.0,3493770.0,523640.0,3496330.0
train_1740_r10368_c2304,train,10368,2304,0,,0,523000.0,3493770.0,525560.0,3496330.0
train_1741_r10368_c2496,train,10368,2496,0,,0,524920.0,3493770.0,527480.0,3496330.0
train_1742_r10368_c2688,train,10368,2688,0,,0,526840.0,3493770.0,529400.0,3496330.0
train_1743_r10368_c2880,train,10368,2880,0,,0,528760.0,3493770.0,531320.0,3496330.0
train_1744_r10368_c3072,train,10368,3072,0,,0,530680.0,3493770.0,533240.0,3496330.0
train_1745_r10368_c3264,train,10368,3264,0,,0,532600.0,3493770.0,535160.0,3496330.0
train_1746_r10368_c3456,train,10368,3456,0,,0,534520.0,3493770.0,537080.0,3496330.0
train_1747_r10368_c3648,train,10368,3648,0,,0,536440.0,3493770.0,539000.0,3496330.0
train_1748_r10368_c3840,train,10368,3840,0,,0,538360.0,3493770.0,540920.0,3496330.0
train_1749_r10368_c4032,train,10368,4032,0,,0,540280.0,3493770.0,542840.0,3496330.0
train_1750_r10368_c4224,train,10368,4224,0,,0,542200.0,3493770.0,544760.0,3496330.0
train_1751_r10368_c4416,train,10368,4416,0,,0,544120.0,3493770.0,546680.0,3496330.0
train_1752_r10368_c4608,train,10368,4608,0,,0,546040.0,3493770.0,548600.0,3496330.0
train_1753_r10368_c4800,train,10368,4800,4,"307,1109,1110,1111",0,547960.0,3493770.0,550520.0,3496330.0
train_1754_r10368_c4992,train,10368,4992,3,"1107,1108,1109",0,549880.0,3493770.0,552440.0,3496330.0
train_1755_r10368_c5184,train,10368,5184,0,,0,551800.0,3493770.0,554360.0,3496330.0
train_1756_r10368_c5376,train,10368,5376,0,,0,553720.0,3493770.0,556280.0,3496330.0
train_1757_r10368_c5568,train,10368,5568,0,,0,555640.0,3493770.0,558200.0,3496330.0
train_1758_r10368_c5760,train,10368,5760,0,,0,557560.0,3493770.0,560120.0,3496330.0
train_1759_r10368_c5805,train,10368,5805,0,,0,558010.0,3493770.0,560570.0,3496330.0
train_1760_r10560_c0,train,10560,0,0,,0,499960.0,3491850.0,502520.0,3494410.0
train_1761_r10560_c192,train,10560,192,0,,0,501880.0,3491850.0,504440.0,3494410.0
train_1762_r10560_c384,train,10560,384,0,,0,503800.0,3491850.0,506360.0,3494410.0
train_1763_r10560_c576,train,10560,576,0,,0,505720.0,3491850.0,508280.0,3494410.0
train_1764_r10560_c768,train,10560,768,0,,0,507640.0,3491850.0,510200.0,3494410.0
train_1765_r10560_c960,train,10560,960,0,,0,509560.0,3491850.0,512120.0,3494410.0
train_1766_r10560_c1152,train,10560,1152,0,,0,511480.0,3491850.0,514040.0,3494410.0
train_1767_r10560_c1344,train,10560,1344,0,,0,513400.0,3491850.0,515960.0,3494410.0
train_1768_r10560_c1536,train,10560,1536,0,,0,515320.0,3491850.0,517880.0,3494410.0
train_1769_r10560_c1728,train,10560,1728,0,,0,517240.0,3491850.0,519800.0,3494410.0
train_1770_r10560_c1920,train,10560,1920,0,,0,519160.0,3491850.0,521720.0,3494410.0
train_1771_r10560_c2112,train,10560,2112,0,,0,521080.0,3491850.0,523640.0,3494410.0
train_1772_r10560_c2304,train,10560,2304,1,925,0,523000.0,3491850.0,525560.0,3494410.0
train_1773_r10560_c2496,train,10560,2496,0,,0,524920.0,3491850.0,527480.0,3494410.0
train_1774_r10560_c2688,train,10560,2688,0,,0,526840.0,3491850.0,529400.0,3494410.0
train_1775_r10560_c2880,train,10560,2880,0,,0,528760.0,3491850.0,531320.0,3494410.0
train_1776_r10560_c3072,train,10560,3072,1,985,0,530680.0,3491850.0,533240.0,3494410.0
train_1777_r10560_c3264,train,10560,3264,1,405,0,532600.0,3491850.0,535160.0,3494410.0
train_1778_r10560_c3456,train,10560,3456,0,,0,534520.0,3491850.0,537080.0,3494410.0
train_1779_r10560_c3648,train,10560,3648,0,,0,536440.0,3491850.0,539000.0,3494410.0
train_1780_r10560_c3840,train,10560,3840,0,,0,538360.0,3491850.0,540920.0,3494410.0
train_1781_r10560_c4032,train,10560,4032,0,,0,540280.0,3491850.0,542840.0,3494410.0
train_1782_r10560_c4224,train,10560,4224,0,,0,542200.0,3491850.0,544760.0,3494410.0
train_1783_r10560_c4416,train,10560,4416,0,,0,544120.0,3491850.0,546680.0,3494410.0
train_1784_r10560_c4608,train,10560,4608,0,,0,546040.0,3491850.0,548600.0,3494410.0
train_1785_r10560_c4800,train,10560,4800,1,1106,0,547960.0,3491850.0,550520.0,3494410.0
train_1786_r10560_c4992,train,10560,4992,2,"1107,1108",0,549880.0,3491850.0,552440.0,3494410.0
train_1787_r10560_c5184,train,10560,5184,0,,0,551800.0,3491850.0,554360.0,3494410.0
train_1788_r10560_c5376,train,10560,5376,0,,0,553720.0,3491850.0,556280.0,3494410.0
train_1789_r10560_c5568,train,10560,5568,0,,0,555640.0,3491850.0,558200.0,3494410.0
train_1790_r10560_c5760,train,10560,5760,0,,0,557560.0,3491850.0,560120.0,3494410.0
train_1791_r10560_c5805,train,10560,5805,0,,1,558010.0,3491850.0,560570.0,3494410.0
train_1792_r10724_c0,train,10724,0,0,,0,499960.0,3490210.0,502520.0,3492770.0
train_1793_r10724_c192,train,10724,192,0,,0,501880.0,3490210.0,504440.0,3492770.0
train_1794_r10724_c384,train,10724,384,0,,0,503800.0,3490210.0,506360.0,3492770.0
train_1795_r10724_c576,train,10724,576,0,,0,505720.0,3490210.0,508280.0,3492770.0
train_1796_r10724_c768,train,10724,768,0,,0,507640.0,3490210.0,510200.0,3492770.0
train_1797_r10724_c960,train,10724,960,0,,0,509560.0,3490210.0,512120.0,3492770.0
train_1798_r10724_c1152,train,10724,1152,0,,0,511480.0,3490210.0,514040.0,3492770.0
train_1799_r10724_c1344,train,10724,1344,0,,0,513400.0,3490210.0,515960.0,3492770.0
train_1800_r10724_c1536,train,10724,1536,0,,0,515320.0,3490210.0,517880.0,3492770.0
train_1801_r10724_c1728,train,10724,1728,0,,0,517240.0,3490210.0,519800.0,3492770.0
train_1802_r10724_c1920,train,10724,1920,0,,0,519160.0,3490210.0,521720.0,3492770.0
train_1803_r10724_c2112,train,10724,2112,0,,0,521080.0,3490210.0,523640.0,3492770.0
train_1804_r10724_c2304,train,10724,2304,0,,0,523000.0,3490210.0,525560.0,3492770.0
train_1805_r10724_c2496,train,10724,2496,0,,0,524920.0,3490210.0,527480.0,3492770.0
train_1806_r10724_c2688,train,10724,2688,0,,0,526840.0,3490210.0,529400.0,3492770.0
train_1807_r10724_c2880,train,10724,2880,1,984,0,528760.0,3490210.0,531320.0,3492770.0
train_1808_r10724_c3072,train,10724,3072,1,985,0,530680.0,3490210.0,533240.0,3492770.0
train_1809_r10724_c3264,train,10724,3264,1,983,0,532600.0,3490210.0,535160.0,3492770.0
train_1810_r10724_c3456,train,10724,3456,2,"427,983",0,534520.0,3490210.0,537080.0,3492770.0
train_1811_r10724_c3648,train,10724,3648,0,,0,536440.0,3490210.0,539000.0,3492770.0
train_1812_r10724_c3840,train,10724,3840,0,,0,538360.0,3490210.0,540920.0,3492770.0
train_1813_r10724_c4032,train,10724,4032,0,,0,540280.0,3490210.0,542840.0,3492770.0
train_1814_r10724_c4224,train,10724,4224,0,,0,542200.0,3490210.0,544760.0,3492770.0
train_1815_r10724_c4416,train,10724,4416,0,,0,544120.0,3490210.0,546680.0,3492770.0
train_1816_r10724_c4608,train,10724,4608,1,1103,0,546040.0,3490210.0,548600.0,3492770.0
train_1817_r10724_c4800,train,10724,4800,1,1103,0,547960.0,3490210.0,550520.0,3492770.0
train_1818_r10724_c4992,train,10724,4992,2,"1102,1105",0,549880.0,3490210.0,552440.0,3492770.0
train_1819_r10724_c5184,train,10724,5184,1,1105,0,551800.0,3490210.0,554360.0,3492770.0
train_1820_r10724_c5376,train,10724,5376,0,,0,553720.0,3490210.0,556280.0,3492770.0
train_1821_r10724_c5568,train,10724,5568,1,1104,0,555640.0,3490210.0,558200.0,3492770.0
train_1822_r10724_c5760,train,10724,5760,0,,0,557560.0,3490210.0,560120.0,3492770.0
train_1823_r10724_c5805,train,10724,5805,0,,1,558010.0,3490210.0,560570.0,3492770.0
val_0000_r0_c6060,val,0,6060,0,,0,560560.0,3597450.0,563120.0,3600010.0
val_0001_r0_c6252,val,0,6252,0,,0,562480.0,3597450.0,565040.0,3600010.0
val_0002_r0_c6444,val,0,6444,1,1185,0,564400.0,3597450.0,566960.0,3600010.0
val_0003_r0_c6636,val,0,6636,0,,0,566320.0,3597450.0,568880.0,3600010.0
val_0004_r0_c6828,val,0,6828,0,,0,568240.0,3597450.0,570800.0,3600010.0
val_0005_r0_c7020,val,0,7020,0,,0,570160.0,3597450.0,572720.0,3600010.0
val_0006_r0_c7099,val,0,7099,0,,0,570950.0,3597450.0,573510.0,3600010.0
val_0007_r192_c6060,val,192,6060,0,,0,560560.0,3595530.0,563120.0,3598090.0
val_0008_r192_c6252,val,192,6252,0,,0,562480.0,3595530.0,565040.0,3598090.0
val_0009_r192_c6444,val,192,6444,0,,0,564400.0,3595530.0,566960.0,3598090.0
val_0010_r192_c6636,val,192,6636,0,,0,566320.0,3595530.0,568880.0,3598090.0
val_0011_r192_c6828,val,192,6828,0,,0,568240.0,3595530.0,570800.0,3598090.0
val_0012_r192_c7020,val,192,7020,0,,0,570160.0,3595530.0,572720.0,3598090.0
val_0013_r192_c7099,val,192,7099,0,,0,570950.0,3595530.0,573510.0,3598090.0
val_0014_r384_c6060,val,384,6060,0,,0,560560.0,3593610.0,563120.0,3596170.0
val_0015_r384_c6252,val,384,6252,0,,0,562480.0,3593610.0,565040.0,3596170.0
val_0016_r384_c6444,val,384,6444,0,,0,564400.0,3593610.0,566960.0,3596170.0
val_0017_r384_c6636,val,384,6636,0,,0,566320.0,3593610.0,568880.0,3596170.0
val_0018_r384_c6828,val,384,6828,0,,0,568240.0,3593610.0,570800.0,3596170.0
val_0019_r384_c7020,val,384,7020,0,,0,570160.0,3593610.0,572720.0,3596170.0
val_0020_r384_c7099,val,384,7099,0,,0,570950.0,3593610.0,573510.0,3596170.0
val_0021_r576_c6060,val,576,6060,0,,0,560560.0,3591690.0,563120.0,3594250.0
val_0022_r576_c6252,val,576,6252,0,,0,562480.0,3591690.0,565040.0,3594250.0
val_0023_r576_c6444,val,576,6444,0,,0,564400.0,3591690.0,566960.0,3594250.0
val_0024_r576_c6636,val,576,6636,0,,0,566320.0,3591690.0,568880.0,3594250.0
val_0025_r576_c6828,val,576,6828,0,,0,568240.0,3591690.0,570800.0,3594250.0
val_0026_r576_c7020,val,576,7020,0,,0,570160.0,3591690.0,572720.0,3594250.0
val_0027_r576_c7099,val,576,7099,0,,0,570950.0,3591690.0,573510.0,3594250.0
val_0028_r768_c6060,val,768,6060,0,,0,560560.0,3589770.0,563120.0,3592330.0
val_0029_r768_c6252,val,768,6252,0,,0,562480.0,3589770.0,565040.0,3592330.0
val_0030_r768_c6444,val,768,6444,0,,0,564400.0,3589770.0,566960.0,3592330.0
val_0031_r768_c6636,val,768,6636,0,,0,566320.0,3589770.0,568880.0,3592330.0
val_0032_r768_c6828,val,768,6828,0,,0,568240.0,3589770.0,570800.0,3592330.0
val_0033_r768_c7020,val,768,7020,0,,0,570160.0,3589770.0,572720.0,3592330.0
val_0034_r768_c7099,val,768,7099,0,,0,570950.0,3589770.0,573510.0,3592330.0
val_0035_r960_c6060,val,960,6060,0,,0,560560.0,3587850.0,563120.0,3590410.0
val_0036_r960_c6252,val,960,6252,0,,0,562480.0,3587850.0,565040.0,3590410.0
val_0037_r960_c6444,val,960,6444,0,,0,564400.0,3587850.0,566960.0,3590410.0
val_0038_r960_c6636,val,960,6636,0,,0,566320.0,3587850.0,568880.0,3590410.0
val_0039_r960_c6828,val,960,6828,1,180,0,568240.0,3587850.0,570800.0,3590410.0
val_0040_r960_c7020,val,960,7020,1,180,0,570160.0,3587850.0,572720.0,3590410.0
val_0041_r960_c7099,val,960,7099,0,,0,570950.0,3587850.0,573510.0,3590410.0
val_0042_r1152_c6060,val,1152,6060,1,1184,0,560560.0,3585930.0,563120.0,3588490.0
val_0043_r1152_c6252,val,1152,6252,0,,0,562480.0,3585930.0,565040.0,3588490.0
val_0044_r1152_c6444,val,1152,6444,0,,0,564400.0,3585930.0,566960.0,3588490.0
val_0045_r1152_c6636,val,1152,6636,0,,0,566320.0,3585930.0,568880.0,3588490.0
val_0046_r1152_c6828,val,1152,6828,2,"112,180",0,568240.0,3585930.0,570800.0,3588490.0
val_0047_r1152_c7020,val,1152,7020,1,180,0,570160.0,3585930.0,572720.0,3588490.0
val_0048_r1152_c7099,val,1152,7099,0,,0,570950.0,3585930.0,573510.0,3588490.0
val_0049_r1344_c6060,val,1344,6060,1,1184,0,560560.0,3584010.0,563120.0,3586570.0
val_0050_r1344_c6252,val,1344,6252,0,,0,562480.0,3584010.0,565040.0,3586570.0
val_0051_r1344_c6444,val,1344,6444,1,1182,0,564400.0,3584010.0,566960.0,3586570.0
val_0052_r1344_c6636,val,1344,6636,1,173,0,566320.0,3584010.0,568880.0,3586570.0
val_0053_r1344_c6828,val,1344,6828,1,112,0,568240.0,3584010.0,570800.0,3586570.0
val_0054_r1344_c7020,val,1344,7020,0,,0,570160.0,3584010.0,572720.0,3586570.0
val_0055_r1344_c7099,val,1344,7099,0,,0,570950.0,3584010.0,573510.0,3586570.0
val_0056_r1536_c6060,val,1536,6060,1,1179,0,560560.0,3582090.0,563120.0,3584650.0
val_0057_r1536_c6252,val,1536,6252,0,,0,562480.0,3582090.0,565040.0,3584650.0
val_0058_r1536_c6444,val,1536,6444,1,1180,0,564400.0,3582090.0,566960.0,3584650.0
val_0059_r1536_c6636,val,1536,6636,2,"173,1239",0,566320.0,3582090.0,568880.0,3584650.0
val_0060_r1536_c6828,val,1536,6828,2,"176,1239",0,568240.0,3582090.0,570800.0,3584650.0
val_0061_r1536_c7020,val,1536,7020,0,,0,570160.0,3582090.0,572720.0,3584650.0
val_0062_r1536_c7099,val,1536,7099,0,,0,570950.0,3582090.0,573510.0,3584650.0
val_0063_r1728_c6060,val,1728,6060,0,,0,560560.0,3580170.0,563120.0,3582730.0
val_0064_r1728_c6252,val,1728,6252,1,116,0,562480.0,3580170.0,565040.0,3582730.0
val_0065_r1728_c6444,val,1728,6444,1,116,0,564400.0,3580170.0,566960.0,3582730.0
val_0066_r1728_c6636,val,1728,6636,1,1238,0,566320.0,3580170.0,568880.0,3582730.0
val_0067_r1728_c6828,val,1728,6828,2,"174,175",0,568240.0,3580170.0,570800.0,3582730.0
val_0068_r1728_c7020,val,1728,7020,3,"273,274,291",0,570160.0,3580170.0,572720.0,3582730.0
val_0069_r1728_c7099,val,1728,7099,3,"273,274,291",0,570950.0,3580170.0,573510.0,3582730.0
val_0070_r1920_c6060,val,1920,6060,0,,0,560560.0,3578250.0,563120.0,3580810.0
val_0071_r1920_c6252,val,1920,6252,1,116,0,562480.0,3578250.0,565040.0,3580810.0
val_0072_r1920_c6444,val,1920,6444,4,"116,160,161,163",0,564400.0,3578250.0,566960.0,3580810.0
